#Num	#Type	#Forme	#POS	#Lemme	#POS	#MORPH	#REL(ID_Gouv)	#PAUSE
515	forme	à	P	à	P	_	MOD(511)	_
516	delim		BLANK	BLANK	_	_	_	_
517	forme	sa	DET	sa	DET	n=s|g=f|p=3|poss=s	DET(519)	_
518	delim		BLANK	BLANK	_	_	_	_
519	forme	mère	NC	mère	NC	n=s|g=f	PREP(515)	_
520	delim		BLANK	BLANK	_	_	_	_
521	forme	.	PONCT	.	_	_	_	P
522	delim		BLANK	BLANK	_	_	_	_
523	delim	§	DELIM	§	_	_	_	_
524	delim		BLANK	BLANK	_	_	_	_
525	forme	Anny	NPP	_	NPP	_	SUJ(555)	P
526	delim		BLANK	BLANK	_	_	_	_
527	forme	rey	NPP	_	NPP	_	MOD(525)	P
528	delim		BLANK	BLANK	_	_	_	_
529	forme	les	DET	les	DET	n=p	DET(531)	P
530	delim		BLANK	BLANK	_	_	_	_
531	forme	difficultés	NC	difficulté	NC	n=p|g=f	MOD(525)	_
532	delim		BLANK	BLANK	_	_	_	_
533	forme	rencontrées	VPP	rencontrer	VPP	n=p|g=f|t=K	MOD(531)	_
534	delim		BLANK	BLANK	_	_	_	_
535	forme	au	P+D	à	P+D	n=s|g=m	MOD(533)	_
536	delim		BLANK	BLANK	_	_	_	_
537	forme	domicile	NC	domicile	NC	n=s|g=m	PREP(535)	_
538	delim		BLANK	BLANK	_	_	_	_
539	forme	ne	ADV	ne	ADV	_	MOD(531)	P
540	delim		BLANK	BLANK	_	_	_	_
541	forme	per	NPP	_	NPP	_	MOD(531)	_
542	delim		BLANK	BLANK	_	_	_	_
543	forme	en	P	en	P	_	DEP(531)	P
544	delim		BLANK	BLANK	_	_	_	_
545	forme	décembre	NC	décembre	NC	n=s|g=m	PREP(543)	_
546	delim		BLANK	BLANK	_	_	_	_
547	forme	2010	NC	2010	NC	_	MOD(545)	_
548	delim		BLANK	BLANK	_	_	_	_
549	delim	,	PONCT	,	_	_	_	_
550	delim		BLANK	BLANK	_	_	_	_
551	forme	Anny	NPP	_	NPP	_	MOD(525)	_
552	delim		BLANK	BLANK	_	_	_	_
553	forme	est	V	être	V	n=s|t=P|p=3	AUX_TPS(555)	_
554	delim		BLANK	BLANK	_	_	_	_
555	forme	accueillie	VPP	accueillir	VPP	n=s|g=f|t=K	ROOT	_
556	delim		BLANK	BLANK	_	_	_	_
557	forme	au	P+D	à	P+D	n=s|g=m	MOD(555)	_
558	delim		BLANK	BLANK	_	_	_	_
559	forme	SAFE	NPP	_	NPP	_	PREP(557)	_
560	delim		BLANK	BLANK	_	_	_	_
561	delim	,	PONCT	,	_	_	_	_
562	delim		BLANK	BLANK	_	_	_	_
563	forme	sur	P	sur	P	_	MOD(555)	_
564	delim		BLANK	BLANK	_	_	_	_
565	forme	le	DET	le	DET	n=s|g=m	DET(567)	_
566	delim		BLANK	BLANK	_	_	_	_
567	forme	groupe	NC	groupe	NC	n=s|g=m	PREP(563)	_
568	delim		BLANK	BLANK	_	_	_	_
569	forme	de	P	de	P	_	MOD(555)	_
570	delim		BLANK	BLANK	_	_	_	_
571	forme	Bayeux	NPP	Bayeux	NPP	n=s|g=m	PREP(569)	_
572	delim		BLANK	BLANK	_	_	_	_
573	forme	afin	ADV	_	ADV	_	MOD(555)	P
574	delim		BLANK	BLANK	_	_	_	_
575	forme	qu'	CS	que	CS	_	MOD(555)	_
576	delim		BLANK	BLANK	_	_	_	_
577	forme	elle	CLS	elle	CLS	n=s|g=f|p=3	SUJ(579)	_
578	delim		BLANK	BLANK	_	_	_	_
579	forme	puisse	VS	pouvoir	VS	n=s|t=S|p=1,3	SUB(575)	_
580	delim		BLANK	BLANK	_	_	_	_
581	forme	bénéficier	VINF	bénéficier	VINF	t=W	OBJ(579)	_
582	delim		BLANK	BLANK	_	_	_	_
583	forme	d'	P	de	P	_	MOD(581)	P
584	delim		BLANK	BLANK	_	_	_	_
585	forme	une	DET	une	DET	n=s|g=f	DET(587)	_
586	delim		BLANK	BLANK	_	_	_	_
587	forme	prise	NC	prise	NC	n=s|g=f	PREP(583)	_
588	delim		BLANK	BLANK	_	_	_	_
589	forme	A	NPP	_	NPP	_	MOD(587)	P
590	delim		BLANK	BLANK	_	_	_	_
591	forme	l'	DET	le	DET	n=s	DET(593)	_
592	delim		BLANK	BLANK	_	_	_	_
593	forme	école	NC	école	NC	n=s|g=f	MOD(581)	_
594	delim		BLANK	BLANK	_	_	_	_
595	forme	et	CC	et	CC	_	COORD(581)	_
596	delim		BLANK	BLANK	_	_	_	_
597	forme	au	P+D	à	P+D	n=s|g=m	DEP_COORD(595)	_
598	delim		BLANK	BLANK	_	_	_	_
599	forme	domicile	NC	domicile	NC	n=s|g=m	PREP(597)	_
600	delim		BLANK	BLANK	_	_	_	_
601	delim	,	PONCT	,	_	_	_	_
602	delim		BLANK	BLANK	_	_	_	_
603	forme	Anny	NPP	_	NPP	_	SUJ(607)	_
604	delim		BLANK	BLANK	_	_	_	_
605	forme	se	CLR	se	CLR	n=p,s|p=3	AFF(607)	P
606	delim		BLANK	BLANK	_	_	_	_
607	forme	montre	V	montrer	V	n=s|t=P,S|p=1,3	MOD(555)	_
608	delim		BLANK	BLANK	_	_	_	_
609	forme	en	P	en	P	_	MOD(607)	_
610	delim		BLANK	BLANK	_	_	_	_
611	forme	grandes	ADJ	grand	ADJ	n=p|g=f	MOD(613)	_
612	delim		BLANK	BLANK	_	_	_	_
613	forme	souffrances	NC	souffrance	NC	n=p|g=f	PREP(609)	_
614	delim		BLANK	BLANK	_	_	_	_
615	forme	ce	PRO	ce	PRO	n=s	MOD(613)	_
616	delim		BLANK	BLANK	_	_	_	_
617	forme	qui	PROREL	qui	PROREL	n=s	SUJ(623)	_
618	delim		BLANK	BLANK	_	_	_	_
619	forme	comme	P	comme	P	_	MOD(623)	P
620	delim		BLANK	BLANK	_	_	_	_
621	forme	et	CC	et	CC	_	COORD(619)	P
622	delim		BLANK	BLANK	_	_	_	_
623	forme	rencontre	V	rencontrer	V	n=s|t=P,S|p=1,3	MOD(607)	P
624	delim		BLANK	BLANK	_	_	_	_
625	forme	de	P	de	P	_	MOD(623)	_
626	delim		BLANK	BLANK	_	_	_	_
627	forme		PONCT		_	_	_	P
628	delim		BLANK	BLANK	_	_	_	_
629	forme	importants	ADJ	important	ADJ	n=p|g=m	MOD(631)	_
630	delim		BLANK	BLANK	_	_	_	_
631	forme	porblèmes	NC	_	NC	_	PREP(625)	_
632	delim		BLANK	BLANK	_	_	_	_
633	forme	d'	P	de	P	_	DEP(631)	P
634	delim		BLANK	BLANK	_	_	_	_
635	forme	apprentissage	NC	apprentissage	NC	n=s|g=m	PREP(633)	_
636	delim		BLANK	BLANK	_	_	_	_
637	forme	et	CC	et	CC	_	COORD(625)	_
638	delim		BLANK	BLANK	_	_	_	_
639	forme	de	P	de	P	_	DEP_COORD(637)	_
640	delim		BLANK	BLANK	_	_	_	_
641	forme	comportement	NC	comportement	NC	n=s|g=m	PREP(639)	_
642	delim		BLANK	BLANK	_	_	_	_
643	forme	ce	PRO	ce	PRO	n=s	MOD(623)	P
644	delim		BLANK	BLANK	_	_	_	_
645	forme	qui	PROREL	qui	PROREL	n=s	SUJ(647)	_
646	delim		BLANK	BLANK	_	_	_	_
647	forme	a	V	avoir	V	n=s|t=P|p=3	MOD(607)	P
648	delim		BLANK	BLANK	_	_	_	_
649	forme	re	ADV	_	ADV	_	MOD(647)	_
650	delim		BLANK	BLANK	_	_	_	_
651	forme	ait	ADJ	_	ADJ	_	ATS(647)	P
652	delim		BLANK	BLANK	_	_	_	_
653	forme	.	PONCT	.	_	_	_	P
654	delim		BLANK	BLANK	_	_	_	_
655	delim	§	DELIM	§	_	_	_	_
656	delim		BLANK	BLANK	_	_	_	_
657	forme	un	DET	un	DET	n=s|g=m	DET(659)	_
658	delim		BLANK	BLANK	_	_	_	_
659	forme	projet	NC	projet	NC	n=s|g=m	_()	_
660	delim		BLANK	BLANK	_	_	_	_
661	forme	en	P	en	P	_	DEP(659)	_
662	delim		BLANK	BLANK	_	_	_	_
663	forme	MECS	NC	mec	NC	n=p|g=m	PREP(661)	_
664	delim		BLANK	BLANK	_	_	_	_
665	forme	U	NPP	_	NPP	_	MOD(663)	P
666	delim		BLANK	BLANK	_	_	_	_
667	forme	était	V	être	V	n=s|t=I|p=3	_()	P
668	delim		BLANK	BLANK	_	_	_	_
669	forme	a	V	avoir	V	n=s|t=P|p=3	_()	P
670	delim		BLANK	BLANK	_	_	_	_
671	forme	été	VPP	être	VPP	t=K	_()	_
672	delim		BLANK	BLANK	_	_	_	_
673	forme	préconnisé	ADV	_	ADV	_	MOD(675)	_
674	delim		BLANK	BLANK	_	_	_	_
675	forme	afin	ADV	_	ADV	_	MOD(671)	_
676	delim		BLANK	BLANK	_	_	_	_
677	forme	d'	P	de	P	_	MOD(671)	P
678	delim		BLANK	BLANK	_	_	_	_
679	forme	apporter	VINF	apporter	VINF	t=W	PREP(677)	_
680	delim		BLANK	BLANK	_	_	_	_
681	forme	à	P	à	P	_	MOD(679)	_
682	delim		BLANK	BLANK	_	_	_	_
683	forme	Anny	NPP	_	NPP	_	PREP(681)	_
684	delim		BLANK	BLANK	_	_	_	_
685	forme	un	DET	un	DET	n=s|g=m	DET(687)	P
686	delim		BLANK	BLANK	_	_	_	_
687	forme	cadre	NC	cadre	NC	n=s|g=m	OBJ(679)	_
688	delim		BLANK	BLANK	_	_	_	_
689	forme	contenant	VPR	contenir	VPR	t=G	MOD(687)	_
690	delim		BLANK	BLANK	_	_	_	_
691	forme	et	CC	et	CC	_	COORD(687)	P
692	delim		BLANK	BLANK	_	_	_	_
693	forme	un	DET	un	DET	n=s|g=m	DET(695)	_
694	delim		BLANK	BLANK	_	_	_	_
695	forme	suivi	NC	suivi	NC	n=s|g=m	DEP_COORD(691)	_
696	delim		BLANK	BLANK	_	_	_	_
697	forme	au	P+D	à	P+D	n=s|g=m	MOD(679)	_
698	delim		BLANK	BLANK	_	_	_	_
699	forme	quotien	NC	_	NC	_	PREP(697)	_
700	delim		BLANK	BLANK	_	_	_	_
701	forme	e	NPP	_	NPP	_	MOD(699)	P
702	delim		BLANK	BLANK	_	_	_	_
703	forme	lui	CLO	lui	CLO	n=s|p=3	OBJ(705)	_
704	delim		BLANK	BLANK	_	_	_	_
705	forme	permettre	VINF	permettre	VINF	t=W	OBJ(679)	_
706	delim		BLANK	BLANK	_	_	_	_
707	forme	d'	P	de	P	_	MOD(705)	_
708	delim		BLANK	BLANK	_	_	_	_
709	forme	évoluer	VINF	évoluer	VINF	t=W	PREP(707)	_
710	delim		BLANK	BLANK	_	_	_	_
711	forme	favorablement	ADV	_	ADV	_	MOD(709)	_
712	delim		BLANK	BLANK	_	_	_	_
713	forme	à	P	à	P	_	MOD(709)	P
714	delim		BLANK	BLANK	_	_	_	_
715	forme	travers	NC	travers	NC	g=m	PREP(713)	_
716	delim		BLANK	BLANK	_	_	_	_
717	forme	un	DET	un	DET	n=s|g=m	DET(719)	_
718	delim		BLANK	BLANK	_	_	_	_
719	forme	cadre	NC	cadre	NC	n=s|g=m	OBJ(709)	_
720	delim		BLANK	BLANK	_	_	_	_
721	forme	contenant	VPR	contenir	VPR	t=G	MOD(719)	_
722	delim		BLANK	BLANK	_	_	_	_
723	forme	et	CC	et	CC	_	COORD(719)	_
724	delim		BLANK	BLANK	_	_	_	_
725	forme	un	DET	un	DET	n=s|g=m	DET(727)	_
726	delim		BLANK	BLANK	_	_	_	_
727	forme	suivi	NC	suivi	NC	n=s|g=m	DEP_COORD(723)	_
728	delim		BLANK	BLANK	_	_	_	_
729	forme	au	P+D	à	P+D	n=s|g=m	MOD(709)	P
730	delim		BLANK	BLANK	_	_	_	_
731	forme	quotidien	NC	quotidien	NC	n=s|g=m	PREP(729)	_
732	delim		BLANK	BLANK	_	_	_	_
733	delim	.	PONCT	.	_	_	_	_
734	delim		BLANK	BLANK	_	_	_	_
735	delim	§	DELIM	§	_	_	_	_
736	delim		BLANK	BLANK	_	_	_	_
737	forme	E	NPP	_	NPP	_	_()	P
738	delim		BLANK	BLANK	_	_	_	_
739	forme	o	NPP	_	NPP	_	MOD(737)	P
740	delim		BLANK	BLANK	_	_	_	_
741	forme	E	NPP	_	NPP	_	MOD(737)	P
742	delim		BLANK	BLANK	_	_	_	_
743	forme	en	P	en	P	_	_()	P
744	delim		BLANK	BLANK	_	_	_	_
745	forme	charge	NC	charge	NC	n=s|g=f	PREP(743)	_
746	delim		BLANK	BLANK	_	_	_	_
747	forme	globale	ADJ	global	ADJ	n=s|g=f	MOD(745)	_
748	delim		BLANK	BLANK	_	_	_	_
749	delim	§	DELIM	§	_	_	_	_
750	delim		BLANK	BLANK	_	_	_	_
751	forme	Malgré	P	malgré	P	_	MOD(787)	P
752	delim		BLANK	BLANK	_	_	_	_
753	forme	un	DET	un	DET	n=s|g=m	DET(755)	_
754	delim		BLANK	BLANK	_	_	_	_
755	forme	suivi	NC	suivi	NC	n=s|g=m	PREP(751)	_
756	delim		BLANK	BLANK	_	_	_	_
757	forme	éducatif	ADJ	éducatif	ADJ	n=s|g=m	MOD(755)	_
758	delim		BLANK	BLANK	_	_	_	_
759	forme	en	P	en	P	_	DEP(755)	_
760	delim		BLANK	BLANK	_	_	_	_
761	forme	milieu	NC	milieu	NC	n=s|g=m	PREP(759)	_
762	delim		BLANK	BLANK	_	_	_	_
763	forme	ouvert	VPP	ouvrir	VPP	n=s|g=m|t=K	MOD(761)	_
764	delim		BLANK	BLANK	_	_	_	_
765	forme	et	CC	et	CC	_	COORD(755)	_
766	delim		BLANK	BLANK	_	_	_	_
767	forme	un	DET	un	DET	n=s|g=m	DET(769)	_
768	delim		BLANK	BLANK	_	_	_	_
769	forme	suivi	NC	suivi	NC	n=s|g=m	DEP_COORD(765)	_
770	delim		BLANK	BLANK	_	_	_	_
771	forme	et	CC	et	CC	_	COORD(769)	P
772	delim		BLANK	BLANK	_	_	_	_
773	forme	psychologi	NC	_	NC	_	DEP_COORD(771)	_
774	delim		BLANK	BLANK	_	_	_	_
775	forme	thérapeutique	ADJ	thérapeutique	ADJ	n=s	MOD(769)	P
776	delim		BLANK	BLANK	_	_	_	_
777	forme	,	PONCT	,	_	_	_	P
778	delim		BLANK	BLANK	_	_	_	_
779	forme	tant	ADV	tant	ADV	_	MOD(781)	P
780	delim		BLANK	BLANK	_	_	_	_
781	forme	à	P	à	P	_	DEP(751)	_
782	delim		BLANK	BLANK	_	_	_	_
783	forme	l'	DET	le	DET	n=s	DET(785)	_
784	delim		BLANK	BLANK	_	_	_	_
785	forme	école	NC	école	NC	n=s|g=f	PREP(781)	_
786	delim		BLANK	BLANK	_	_	_	_
787	forme	qu'	CS	que	CS	_	ROOT	_
788	delim		BLANK	BLANK	_	_	_	_
789	forme	au	P+D	à	P+D	n=s|g=m	_()	_
790	delim		BLANK	BLANK	_	_	_	_
791	forme	domicile	NC	domicile	NC	n=s|g=m	PREP(789)	_
792	delim		BLANK	BLANK	_	_	_	_
793	forme	(	PONCT	(	_	_	_	P
794	delim		BLANK	BLANK	_	_	_	_
795	forme	en	P	en	P	_	DEP(791)	_
796	delim		BLANK	BLANK	_	_	_	_
797	forme	mileu	NC	_	NC	_	PREP(795)	_
798	delim		BLANK	BLANK	_	_	_	_
799	forme	ouvert	VPP	ouvrir	VPP	n=s|g=m|t=K	MOD(797)	_
800	delim		BLANK	BLANK	_	_	_	_
801	delim	)	PONCT	)	_	_	_	_
802	delim		BLANK	BLANK	_	_	_	_
803	forme	(	PONCT	(	_	_	_	P
804	delim		BLANK	BLANK	_	_	_	_
805	forme	CMPP	NPP	_	NPP	_	_()	_
806	delim		BLANK	BLANK	_	_	_	_
807	delim	)	PONCT	)	_	_	_	_
808	delim		BLANK	BLANK	_	_	_	_
809	forme	au	P+D	à	P+D	n=s|g=m	DEP(805)	P
810	delim		BLANK	BLANK	_	_	_	_
811	forme	quotidien	NC	quotidien	NC	n=s|g=m	PREP(809)	_
812	delim		BLANK	BLANK	_	_	_	_
813	forme	ainsi	ADV	ainsi	ADV	_	MOD(811)	P
814	delim		BLANK	BLANK	_	_	_	_
815	forme	que	CS	que	CS	_	DEP(811)	_
816	delim		BLANK	BLANK	_	_	_	_
817	forme	Monsieur	NPP	_	NPP	_	_()	_
818	delim		BLANK	BLANK	_	_	_	_
819	forme	Zoé	NPP	Zoé	NPP	n=s|g=f	MOD(817)	_
820	delim		BLANK	BLANK	_	_	_	_
821	forme	et	CC	et	CC	_	COORD(817)	_
822	delim		BLANK	BLANK	_	_	_	_
823	forme	jusqu'	P	jusque	P	_	DEP_COORD(821)	P
824	delim		BLANK	BLANK	_	_	_	_
825	forme	en	P	en	P	_	DEP(823)	_
826	delim		BLANK	BLANK	_	_	_	_
827	forme	mer	NC	mer	NC	n=s|g=f	AFF(825)	P
828	delim		BLANK	BLANK	_	_	_	_
829	forme	1	ADJ	1	ADJ	_	MOD(831)	_
830	delim		BLANK	BLANK	_	_	_	_
831	forme	avril	NC	avril	NC	n=s|g=m	MOD(817)	_
832	delim		BLANK	BLANK	_	_	_	_
833	forme	2009	ADJ	2009	ADJ	_	MOD(831)	_
834	delim		BLANK	BLANK	_	_	_	_
835	forme	Avril	NC	avril	NC	n=s|g=m	MOD(831)	P
836	delim		BLANK	BLANK	_	_	_	_
837	forme	,	PONCT	,	_	_	_	P
838	delim		BLANK	BLANK	_	_	_	_
839	forme	pour	P	pour	P	_	_()	_
840	delim		BLANK	BLANK	_	_	_	_
841	forme	lui	CLO	lui	CLO	n=s|p=3	OBJ(843)	_
842	delim		BLANK	BLANK	_	_	_	_
843	forme	permettre	VINF	permettre	VINF	t=W	PREP(839)	_
844	delim		BLANK	BLANK	_	_	_	_
845	forme	de	P	de	P	_	MOD(843)	_
846	delim		BLANK	BLANK	_	_	_	_
847	forme	,	PONCT	,	_	_	_	P
848	delim		BLANK	BLANK	_	_	_	_
849	forme	afin	ADV	_	ADV	_	MOD(845)	_
850	delim		BLANK	BLANK	_	_	_	_
851	forme	qu'	CS	que	CS	_	MOD(843)	_
852	delim		BLANK	BLANK	_	_	_	_
853	forme	elle	CLS	elle	CLS	n=s|g=f|p=3	SUJ(855)	_
854	delim		BLANK	BLANK	_	_	_	_
855	forme	trouve	V	trouver	V	n=s|t=P,S|p=1,3	SUB(851)	_
856	delim		BLANK	BLANK	_	_	_	_
857	forme	une	DET	une	DET	n=s|g=f	DET(859)	_
858	delim		BLANK	BLANK	_	_	_	_
859	forme	place	NC	place	NC	n=s|g=f	OBJ(855)	_
860	delim		BLANK	BLANK	_	_	_	_
861	forme	d'	P	de	P	_	MOD(855)	P
862	delim		BLANK	BLANK	_	_	_	_
863	forme	enfant	NC	enfant	NC	n=s	PREP(861)	_
864	delim		BLANK	BLANK	_	_	_	_
865	forme	et	CC	et	CC	_	COORD(855)	P
866	delim		BLANK	BLANK	_	_	_	_
867	forme	modifie	V	modifier	V	n=s|t=P,S|p=1,3	DEP_COORD(865)	_
868	delim		BLANK	BLANK	_	_	_	_
869	forme	son	DET	son	DET	n=s|g=m|p=3|poss=s	DET(871)	_
870	delim		BLANK	BLANK	_	_	_	_
871	forme	rapport	NC	rapport	NC	n=s|g=m	OBJ(867)	_
872	delim		BLANK	BLANK	_	_	_	_
873	forme	conflictuel	ADJ	conflictuel	ADJ	n=s|g=m	MOD(871)	_
874	delim		BLANK	BLANK	_	_	_	_
875	forme	aux	P+D	à	P+D	n=p	MOD(867)	_
876	delim		BLANK	BLANK	_	_	_	_
877	forme	adultes	NC	adulte	NC	n=p	PREP(875)	_
878	delim		BLANK	BLANK	_	_	_	_
879	forme	et	CC	et	CC	_	COORD(839)	_
880	delim		BLANK	BLANK	_	_	_	_
881	forme	à	P	à	P	_	DEP_COORD(879)	_
882	delim		BLANK	BLANK	_	_	_	_
883	forme	ses	DET	ses	DET	n=p|p=3|poss=s	DET(885)	_
884	delim		BLANK	BLANK	_	_	_	_
885	forme	pairs	NC	pair	NC	n=p|g=m	PREP(881)	_
886	delim		BLANK	BLANK	_	_	_	_
887	delim	.	PONCT	.	_	_	_	_
888	delim		BLANK	BLANK	_	_	_	_
889	delim	§	DELIM	§	_	_	_	_
890	delim		BLANK	BLANK	_	_	_	_
891	forme	le	DET	le	DET	n=s|g=m	DET(895)	P
892	delim		BLANK	BLANK	_	_	_	_
893	forme	En	ADJ	_	ADJ	_	MOD(895)	P
894	delim		BLANK	BLANK	_	_	_	_
895	forme	février	NC	février	NC	n=s|g=m	MOD(911)	_
896	delim		BLANK	BLANK	_	_	_	_
897	forme	2012	NC	2012	NC	_	MOD(895)	_
898	delim		BLANK	BLANK	_	_	_	_
899	delim	,	PONCT	,	_	_	_	_
900	delim		BLANK	BLANK	_	_	_	_
901	forme	le	DET	le	DET	n=s|g=m	DET(903)	_
902	delim		BLANK	BLANK	_	_	_	_
903	forme	Recueil	NC	recueil	NC	n=s|g=m	SUJ(911)	P
904	delim		BLANK	BLANK	_	_	_	_
905	forme	Provisoire	NPP	_	NPP	_	MOD(903)	_
906	delim		BLANK	BLANK	_	_	_	_
907	forme	a	V	avoir	V	n=s|t=P|p=3	AUX_TPS(911)	_
908	delim		BLANK	BLANK	_	_	_	_
909	forme	été	VPP	être	VPP	t=K	AUX_PASS(911)	_
910	delim		BLANK	BLANK	_	_	_	_
911	forme	reconduit	VPP	reconduire	VPP	n=s|g=m|t=K	ROOT	_
912	delim		BLANK	BLANK	_	_	_	_
913	forme	pour	P	pour	P	_	MOD(911)	_
914	delim		BLANK	BLANK	_	_	_	_
915	forme	une	DET	une	DET	n=s|g=f	DET(917)	_
916	delim		BLANK	BLANK	_	_	_	_
917	forme	durée	NC	durée	NC	n=s|g=f	PREP(913)	_
918	delim		BLANK	BLANK	_	_	_	_
919	forme	d'	P	de	P	_	MOD(911)	_
920	delim		BLANK	BLANK	_	_	_	_
921	forme	un	DET	un	DET	n=s|g=m	DET(923)	_
922	delim		BLANK	BLANK	_	_	_	_
923	forme	an	NC	an	NC	n=s|g=m	PREP(919)	_
924	delim		BLANK	BLANK	_	_	_	_
925	forme	.	PONCT	.	_	_	_	P
926	delim		BLANK	BLANK	_	_	_	_
927	delim	§	DELIM	§	_	_	_	_
928	delim		BLANK	BLANK	_	_	_	_
929	forme	avec	P	avec	P	_	_()	P
930	delim		BLANK	BLANK	_	_	_	_
931	forme	pour	P	pour	P	_	DEP(929)	_
932	delim		BLANK	BLANK	_	_	_	_
933	forme	objectif	NC	objectif	NC	n=s|g=m	PREP(931)	_
934	delim		BLANK	BLANK	_	_	_	_
935	forme	la	DET	la	DET	n=s|g=f	DET(937)	_
936	delim		BLANK	BLANK	_	_	_	_
937	forme	poursuite	NC	poursuite	NC	n=s|g=f	_()	_
938	delim		BLANK	BLANK	_	_	_	_
939	forme	d'	P	de	P	_	DEP(937)	P
940	delim		BLANK	BLANK	_	_	_	_
941	forme	une	DET	une	DET	n=s|g=f	DET(943)	_
942	delim		BLANK	BLANK	_	_	_	_
943	forme	prise	NC	prise	NC	n=s|g=f	PREP(939)	_
944	delim		BLANK	BLANK	_	_	_	_
945	forme	en	P	en	P	_	DEP(937)	_
946	delim		BLANK	BLANK	_	_	_	_
947	forme	charge	NC	charge	NC	n=s|g=f	PREP(945)	_
948	delim		BLANK	BLANK	_	_	_	_
949	forme	éducative	ADJ	éducatif	ADJ	n=s|g=f	MOD(947)	_
950	delim		BLANK	BLANK	_	_	_	_
951	forme	dans	P	dans	P	_	DEP(937)	P
952	delim		BLANK	BLANK	_	_	_	_
953	forme	une	DET	une	DET	n=s|g=f	DET(955)	_
954	delim		BLANK	BLANK	_	_	_	_
955	forme	cadre	NC	cadre	NC	n=s|g=m	PREP(951)	_
956	delim		BLANK	BLANK	_	_	_	_
957	forme	contenant	VPR	contenir	VPR	t=G	MOD(955)	_
958	delim		BLANK	BLANK	_	_	_	_
959	forme	et	CC	et	CC	_	COORD(957)	_
960	delim		BLANK	BLANK	_	_	_	_
961	forme	sécurisant	VPR	sécuriser	VPR	t=G	DEP_COORD(959)	_
962	delim		BLANK	BLANK	_	_	_	_
963	forme	à	P	à	P	_	MOD(961)	_
964	delim		BLANK	BLANK	_	_	_	_
965	forme	distance	NC	distance	NC	n=s|g=f	PREP(963)	_
966	delim		BLANK	BLANK	_	_	_	_
967	forme	de	P	de	P	_	MOD(961)	_
968	delim		BLANK	BLANK	_	_	_	_
969	forme	la	DET	la	DET	n=s|g=f	DET(971)	_
970	delim		BLANK	BLANK	_	_	_	_
971	forme	famille	NC	famille	NC	n=s|g=f	PREP(967)	_
972	delim		BLANK	BLANK	_	_	_	_
973	delim	.	PONCT	.	_	_	_	_
974	delim		BLANK	BLANK	_	_	_	_
975	delim	§	DELIM	§	_	_	_	_
976	delim		BLANK	BLANK	_	_	_	_
977	forme	,	PONCT	,	_	_	_	P
978	delim		BLANK	BLANK	_	_	_	_
979	forme	En	ADJ	_	ADJ	_	MOD(981)	P
980	delim		BLANK	BLANK	_	_	_	_
981	forme	janvier	NC	janvier	NC	n=s|g=m	MOD(999)	_
982	delim		BLANK	BLANK	_	_	_	_
983	forme	2012	NC	2012	NC	_	MOD(981)	_
984	delim		BLANK	BLANK	_	_	_	_
985	delim	,	PONCT	,	_	_	_	_
986	delim		BLANK	BLANK	_	_	_	_
987	forme	le	DET	le	DET	n=s|g=m	DET(989)	P
988	delim		BLANK	BLANK	_	_	_	_
989	forme	couple	NC	couple	NC	n=s	SUJ(999)	_
990	delim		BLANK	BLANK	_	_	_	_
991	forme	Bron	NPP	Bron	NPP	n=s|g=f,m	MOD(989)	P
992	delim		BLANK	BLANK	_	_	_	_
993	delim	-	PONCT	-	_	_	_	_
994	delim		BLANK	BLANK	_	_	_	_
995	forme	Boulonnais	NC	boulonnais	NC	g=m	MOD(989)	_
996	delim		BLANK	BLANK	_	_	_	_
997	forme	se	CLR	se	CLR	n=p,s|p=3	AFF(999)	_
998	delim		BLANK	BLANK	_	_	_	_
999	forme	séparent	V	séparer	V	n=p|t=P,S|p=3	ROOT	_
1000	delim		BLANK	BLANK	_	_	_	_
1001	forme	parallèlement	ADV	_	ADV	_	MOD(999)	P
1002	delim		BLANK	BLANK	_	_	_	_
1003	forme	P	NPP	_	NPP	_	OBJ(999)	P
1004	delim		BLANK	BLANK	_	_	_	_
1005	forme	,	PONCT	,	_	_	_	P
1006	delim		BLANK	BLANK	_	_	_	_
1007	forme	les	DET	les	DET	n=p	DET(1009)	_
1008	delim		BLANK	BLANK	_	_	_	_
1009	forme	droits	NC	droit	NC	n=p|g=m	SUJ(1033)	_
1010	delim		BLANK	BLANK	_	_	_	_
1011	forme	de	P	de	P	_	DEP(1009)	_
1012	delim		BLANK	BLANK	_	_	_	_
1013	forme	visite	NC	visite	NC	n=s|g=f	PREP(1011)	_
1014	delim		BLANK	BLANK	_	_	_	_
1015	forme	et	CC	et	CC	_	COORD(1011)	_
1016	delim		BLANK	BLANK	_	_	_	_
1017	forme	d'	P	de	P	_	DEP_COORD(1015)	_
1018	delim		BLANK	BLANK	_	_	_	_
1019	forme	hébergement	NC	hébergement	NC	n=s|g=m	PREP(1017)	_
1020	delim		BLANK	BLANK	_	_	_	_
1021	forme	pour	P	pour	P	_	DEP(1009)	P
1022	delim		BLANK	BLANK	_	_	_	_
1023	forme	chacun	PRO	chacun	PRO	n=s|g=m	PREP(1021)	_
1024	delim		BLANK	BLANK	_	_	_	_
1025	forme	des	P+D	de	P+D	n=p	DEP(1009)	_
1026	delim		BLANK	BLANK	_	_	_	_
1027	forme	parents	NC	parent	NC	n=p|g=m	PREP(1025)	_
1028	delim		BLANK	BLANK	_	_	_	_
1029	forme	a	V	avoir	V	n=s|t=P|p=3	AUX_TPS(1033)	_
