#Num	#Type	#Forme	#POS	#Lemme	#POS	#MORPH	#REL(ID_Gouv)	#PAUSE
508	delim	 	BLANK	BLANK	_	_	_	_
509	forme	rigueur	NC	rigueur	NC	n=s|g=f	PREP(507)	_
510	delim	 	BLANK	BLANK	_	_	_	_
511	forme	pour	P	pour	P	_	MOD(503)	_
512	delim	 	BLANK	BLANK	_	_	_	_
513	forme	remonter	VINF	remonter	VINF	t=W	PREP(511)	P
514	delim	 	BLANK	BLANK	_	_	_	_
515	forme	l'	DET	le	DET	n=s	DET(517)	_
516	delim	 	BLANK	BLANK	_	_	_	_
517	forme	échelle	NC	échelle	NC	n=s|g=f	OBJ(513)	_
518	delim	 	BLANK	BLANK	_	_	_	_
519	forme	de	P	de	P	_	DEP(517)	_
520	delim	 	BLANK	BLANK	_	_	_	_
521	forme	notation	NC	notation	NC	n=s|g=f	PREP(519)	_
522	delim	 	BLANK	BLANK	_	_	_	_
523	forme	du	P+D	de	P+D	n=s|g=m	MOD(513)	_
524	delim	 	BLANK	BLANK	_	_	_	_
525	forme	guide	NC	guide	NC	n=s	PREP(523)	_
526	delim	 	BLANK	BLANK	_	_	_	_
527	forme	Michelin	NPP	_	NPP	_	MOD(525)	_
528	delim	 	BLANK	BLANK	_	_	_	_
529	delim	.	PONCT	.	_	_	_	_
530	delim	 	BLANK	BLANK	_	_	_	_
531	delim	§	DELIM	§	_	_	_	_
532	delim	 	BLANK	BLANK	_	_	_	_
533	forme	message	NC	message	NC	n=s|g=m	_()	P
534	delim	 	BLANK	BLANK	_	_	_	_
535	forme	de	P	de	P	_	DEP(533)	_
536	delim	 	BLANK	BLANK	_	_	_	_
537	forme	confiance	NC	confiance	NC	n=s|g=f	PREP(535)	_
538	delim	 	BLANK	BLANK	_	_	_	_
539	delim	.	PONCT	.	_	_	_	_
540	delim	 	BLANK	BLANK	_	_	_	_
541	delim	§	DELIM	§	_	_	_	_
542	delim	 	BLANK	BLANK	_	_	_	_
543	forme	Nous	CLS	nous	CLS	n=p|p=1	SUJ(545)	_
544	delim	 	BLANK	BLANK	_	_	_	_
545	forme	sommes	V	être	V	n=p|t=P|p=1	ROOT	_
546	delim	 	BLANK	BLANK	_	_	_	_
547	forme	une	DET	une	DET	n=s|g=f	DET(551)	_
548	delim	 	BLANK	BLANK	_	_	_	_
549	forme	grande	ADJ	grand	ADJ	n=s|g=f	MOD(551)	_
550	delim	 	BLANK	BLANK	_	_	_	_
551	forme	cuisine	NC	cuisine	NC	n=s|g=f	OBJ(545)	_
552	delim	 	BLANK	BLANK	_	_	_	_
553	forme	qui	PROREL	qui	PROREL	n=s	_()	_
554	delim	 	BLANK	BLANK	_	_	_	_
555	forme	dans	P	dans	P	_	_()	_
556	delim	 	BLANK	BLANK	_	_	_	_
557	forme	son	DET	son	DET	n=s|g=m|p=3|poss=s	DET(559)	_
558	delim	 	BLANK	BLANK	_	_	_	_
559	forme	histoire	NC	histoire	NC	n=s|g=f	PREP(555)	_
560	delim	 	BLANK	BLANK	_	_	_	_
561	forme	à	P	à	P	_	DEP(559)	_
562	delim	 	BLANK	BLANK	_	_	_	_
563	forme	toujours	ADV	toujours	ADV	_	MOD(565)	_
564	delim	 	BLANK	BLANK	_	_	_	_
565	forme	su	VPP	savoir	VPP	n=s|g=m|t=K	PREP(561)	_
566	delim	 	BLANK	BLANK	_	_	_	_
567	forme	mettre	VINF	mettre	VINF	t=W	OBJ(565)	P
568	delim	 	BLANK	BLANK	_	_	_	_
569	forme	en	P	en	P	_	MOD(567)	_
570	delim	 	BLANK	BLANK	_	_	_	_
571	forme	place	NC	place	NC	n=s|g=f	PREP(569)	_
572	delim	 	BLANK	BLANK	_	_	_	_
573	forme	les	DET	les	DET	n=p	DET(575)	P
574	delim	 	BLANK	BLANK	_	_	_	_
575	forme	ustensiles	NC	ustensile	NC	n=p|g=m	OBJ(567)	_
576	delim	 	BLANK	BLANK	_	_	_	_
577	forme	et	CC	et	CC	_	COORD(575)	_
578	delim	 	BLANK	BLANK	_	_	_	_
579	forme	chambres	NC	chambre	NC	n=p|g=f	DEP_COORD(577)	_
580	delim	 	BLANK	BLANK	_	_	_	_
581	forme	froides	ADJ	froid	ADJ	n=p|g=f	MOD(579)	_
582	delim	 	BLANK	BLANK	_	_	_	_
583	forme	,	PONCT	,	_	_	_	P
584	delim	 	BLANK	BLANK	_	_	_	_
585	forme	fours	NC	four	NC	n=p|g=m	MOD(575)	_
586	delim	 	BLANK	BLANK	_	_	_	_
587	delim	,	PONCT	,	_	_	_	_
588	delim	 	BLANK	BLANK	_	_	_	_
589	forme	.	PONCT	.	_	_	_	P
590	delim	 	BLANK	BLANK	_	_	_	_
591	delim	§	DELIM	§	_	_	_	_
592	delim	 	BLANK	BLANK	_	_	_	_
593	forme	nécessaire	ADJ	nécessaire	ADJ	n=s	_()	P
594	delim	 	BLANK	BLANK	_	_	_	_
595	forme	à	P	à	P	_	MOD(593)	P
596	delim	 	BLANK	BLANK	_	_	_	_
597	forme	la	DET	la	DET	n=s|g=f	DET(599)	_
598	delim	 	BLANK	BLANK	_	_	_	_
599	forme	préparation	NC	préparation	NC	n=s|g=f	PREP(595)	_
600	delim	 	BLANK	BLANK	_	_	_	_
601	forme	des	P+D	de	P+D	n=p	DEP(599)	_
602	delim	 	BLANK	BLANK	_	_	_	_
603	forme	plus	ADV	plus	ADV	_	MOD(605)	_
604	delim	 	BLANK	BLANK	_	_	_	_
605	forme	grands	ADJ	grand	ADJ	n=p|g=m	MOD(607)	_
606	delim	 	BLANK	BLANK	_	_	_	_
607	forme	mets	NC	mets	NC	g=m	PREP(601)	_
608	delim	 	BLANK	BLANK	_	_	_	_
609	delim	.	PONCT	.	_	_	_	_
610	delim	 	BLANK	BLANK	_	_	_	_
611	delim	§	DELIM	§	_	_	_	_
612	delim	 	BLANK	BLANK	_	_	_	_
613	forme	)	PONCT	)	_	_	_	P
614	delim	 	BLANK	BLANK	_	_	_	_
615	forme	(	PONCT	(	_	_	_	P
616	delim	 	BLANK	BLANK	_	_	_	_
617	forme	/	PONCT	/	_	_	_	P
618	delim	 	BLANK	BLANK	_	_	_	_
619	forme	du	P+D	de	P+D	n=s|g=m	_()	_
620	delim	 	BLANK	BLANK	_	_	_	_
621	forme	financier	ADJ	financier	ADJ	n=s|g=m	MOD(623)	_
622	delim	 	BLANK	BLANK	_	_	_	_
623	forme	À	NC	_	NC	_	PREP(619)	P
624	delim	 	BLANK	BLANK	_	_	_	_
625	delim	§	DELIM	§	_	_	_	_
626	delim	 	BLANK	BLANK	_	_	_	_
627	forme	Tel	ADJ	tel	ADJ	n=s|g=m	ATS(629)	P
628	delim	 	BLANK	BLANK	_	_	_	_
629	forme	est	V	être	V	n=s|t=P|p=3	ROOT	_
630	delim	 	BLANK	BLANK	_	_	_	_
631	forme	notre	DET	notre	DET	n=s|p=1|poss=p	DET(635)	_
632	delim	 	BLANK	BLANK	_	_	_	_
633	forme	la	DET	la	DET	n=s|g=f	DET(635)	P
634	delim	 	BLANK	BLANK	_	_	_	_
635	forme	confiance	NC	confiance	NC	n=s|g=f	SUJ(629)	_
636	delim	 	BLANK	BLANK	_	_	_	_
637	forme	qui	PROREL	qui	PROREL	n=s	SUJ(643)	_
638	delim	 	BLANK	BLANK	_	_	_	_
639	forme	m'	CLO	me	CLO	n=s|p=1	A_OBJ(643)	_
640	delim	 	BLANK	BLANK	_	_	_	_
641	forme	est	V	être	V	n=s|t=P|p=3	AUX_PASS(643)	_
642	delim	 	BLANK	BLANK	_	_	_	_
643	forme	accordé	VPP	accorder	VPP	n=s|g=m|t=K	MOD_REL(635)	_
644	delim	 	BLANK	BLANK	_	_	_	_
645	forme	par	P	par	P	_	MOD(643)	_
646	delim	 	BLANK	BLANK	_	_	_	_
647	forme	tous	ADJ	tout	ADJ	n=p|g=m	MOD(651)	_
648	delim	 	BLANK	BLANK	_	_	_	_
649	forme	les	DET	les	DET	n=p	DET(651)	_
650	delim	 	BLANK	BLANK	_	_	_	_
651	forme	clients	NC	client	NC	n=p|g=m	PREP(645)	_
652	delim	 	BLANK	BLANK	_	_	_	_
653	forme	de	P	de	P	_	MOD(643)	_
654	delim	 	BLANK	BLANK	_	_	_	_
655	forme	cette	DET	cette	DET	n=s|g=f	_()	_
656	delim	 	BLANK	BLANK	_	_	_	_
657	delim	§	DELIM	§	_	_	_	_
658	delim	 	BLANK	BLANK	_	_	_	_
659	forme	XXX	NPP	_	NPP	_	SUJ(663)	P
660	delim	 	BLANK	BLANK	_	_	_	_
661	delim	:	PONCT	:	_	_	_	_
662	delim	 	BLANK	BLANK	_	_	_	_
663	forme	servir	VINF	servir	VINF	t=W	_()	_
664	delim	 	BLANK	BLANK	_	_	_	_
665	forme	un	DET	un	DET	n=s|g=m	DET(667)	_
666	delim	 	BLANK	BLANK	_	_	_	_
667	forme	financier	ADJ	financier	ADJ	n=s|g=m	MOD(663)	_
668	delim	 	BLANK	BLANK	_	_	_	_
669	forme	le	DET	le	DET	n=s|g=m	DET(671)	P
670	delim	 	BLANK	BLANK	_	_	_	_
671	forme	e	NC	_	NC	_	OBJ(663)	P
672	delim	 	BLANK	BLANK	_	_	_	_
673	delim	§	DELIM	§	_	_	_	_
674	delim	 	BLANK	BLANK	_	_	_	_
675	forme	Instructions	NC	instruction	NC	n=p|g=f	_()	P
676	delim	 	BLANK	BLANK	_	_	_	_
677	forme	de	P	de	P	_	DEP(675)	_
678	delim	 	BLANK	BLANK	_	_	_	_
679	forme	cuisine	NC	cuisine	NC	n=s|g=f	PREP(677)	_
680	delim	 	BLANK	BLANK	_	_	_	_
681	delim	:	PONCT	:	_	_	_	_
682	delim	 	BLANK	BLANK	_	_	_	_
683	delim	§	DELIM	§	_	_	_	_
684	delim	 	BLANK	BLANK	_	_	_	_
685	forme	La	DET	la	DET	n=s|g=f	DET(687)	P
686	delim	 	BLANK	BLANK	_	_	_	_
687	forme	chaleur	NC	chaleur	NC	n=s|g=f	SUJ(689)	_
688	delim	 	BLANK	BLANK	_	_	_	_
689	forme	provoquera	V	provoquer	V	n=s|t=F|p=3	ROOT	_
690	delim	 	BLANK	BLANK	_	_	_	_
691	forme	une	DET	une	DET	n=s|g=f	DET(693)	_
692	delim	 	BLANK	BLANK	_	_	_	_
693	forme	dette	NC	dette	NC	n=s|g=f	OBJ(689)	_
694	delim	 	BLANK	BLANK	_	_	_	_
695	forme	massive	ADJ	massif	ADJ	n=s|g=f	MOD(693)	_
696	delim	 	BLANK	BLANK	_	_	_	_
697	forme	en	P	en	P	_	MOD(689)	P
698	delim	 	BLANK	BLANK	_	_	_	_
699	forme	eau	NC	eau	NC	n=s|g=f	PREP(697)	_
700	delim	 	BLANK	BLANK	_	_	_	_
701	delim	,	PONCT	,	_	_	_	_
702	delim	 	BLANK	BLANK	_	_	_	_
703	forme	grâce	NC	grâce	NC	n=s|g=f	MOD(689)	P
704	delim	 	BLANK	BLANK	_	_	_	_
705	forme	aux	P+D	à	P+D	n=p	DEP(703)	_
706	delim	 	BLANK	BLANK	_	_	_	_
707	forme	oeufs	NC	oeuf	NC	n=p|g=m	PREP(705)	_
708	delim	 	BLANK	BLANK	_	_	_	_
709	forme	et	CC	et	CC	_	COORD(703)	_
710	delim	 	BLANK	BLANK	_	_	_	_
711	forme	présents	ADJ	présent	ADJ	n=p|g=m	DEP_COORD(709)	P
712	delim	 	BLANK	BLANK	_	_	_	_
713	forme	dans	P	dans	P	_	MOD(689)	_
714	delim	 	BLANK	BLANK	_	_	_	_
715	forme	la	DET	la	DET	n=s|g=f	DET(717)	_
716	delim	 	BLANK	BLANK	_	_	_	_
717	forme	préparation	NC	préparation	NC	n=s|g=f	PREP(713)	_
718	delim	 	BLANK	BLANK	_	_	_	_
719	forme	lors	ADV	lors	ADV	_	MOD(689)	P
720	delim	 	BLANK	BLANK	_	_	_	_
721	forme	de	P	de	P	_	MOD(689)	_
722	delim	 	BLANK	BLANK	_	_	_	_
723	forme	sa	DET	sa	DET	n=s|g=f|p=3|poss=s	DET(725)	_
724	delim	 	BLANK	BLANK	_	_	_	_
725	forme	mise	NC	mise	NC	n=s|g=f	PREP(721)	_
726	delim	 	BLANK	BLANK	_	_	_	_
727	forme	au	P+D	à	P+D	n=s|g=m	DEP(725)	_
728	delim	 	BLANK	BLANK	_	_	_	_
729	forme	four	NC	four	NC	n=s|g=m	PREP(727)	_
730	delim	 	BLANK	BLANK	_	_	_	_
731	delim	.	PONCT	.	_	_	_	_
732	delim	 	BLANK	BLANK	_	_	_	_
733	delim	§	DELIM	§	_	_	_	_
734	delim	 	BLANK	BLANK	_	_	_	_
735	forme	Il	CLS	il	CLS	n=s|g=m|p=3	SUJ(739)	_
736	delim	 	BLANK	BLANK	_	_	_	_
737	forme	y	CLO	y	CLO	_	AFF(739)	_
738	delim	 	BLANK	BLANK	_	_	_	_
739	forme	aura	V	avoir	V	n=s|t=F|p=3	ROOT	_
740	delim	 	BLANK	BLANK	_	_	_	_
741	forme	une	DET	une	DET	n=s|g=f	DET(743)	_
742	delim	 	BLANK	BLANK	_	_	_	_
743	forme	croissance	NC	croissance	NC	n=s|g=f	OBJ(739)	_
744	delim	 	BLANK	BLANK	_	_	_	_
745	forme	faible	ADJ	faible	ADJ	n=s	MOD(743)	_
746	delim	 	BLANK	BLANK	_	_	_	_
747	forme	du	P+D	de	P+D	n=s|g=m	DEP(743)	P
748	delim	 	BLANK	BLANK	_	_	_	_
749	forme	volume	NC	volume	NC	n=s|g=m	PREP(747)	_
750	delim	 	BLANK	BLANK	_	_	_	_
751	forme	du	P+D	de	P+D	n=s|g=m	DEP(749)	_
752	delim	 	BLANK	BLANK	_	_	_	_
753	forme	financier	ADJ	financier	ADJ	n=s|g=m	PREP(751)	_
754	delim	 	BLANK	BLANK	_	_	_	_
755	delim	,	PONCT	,	_	_	_	_
756	delim	 	BLANK	BLANK	_	_	_	_
757	forme	induite	VPP	induire	VPP	n=s|g=f|t=K	MOD(743)	_
758	delim	 	BLANK	BLANK	_	_	_	_
759	forme	par	P	par	P	_	MOD(757)	_
760	delim	 	BLANK	BLANK	_	_	_	_
761	forme	la	DET	la	DET	n=s|g=f	DET(763)	P
762	delim	 	BLANK	BLANK	_	_	_	_
763	forme	taille	NC	taille	NC	n=s|g=f	PREP(759)	_
764	delim	 	BLANK	BLANK	_	_	_	_
765	forme	des	P+D	de	P+D	n=p	DEP(763)	_
766	delim	 	BLANK	BLANK	_	_	_	_
767	forme	récipients	NC	récipient	NC	n=p|g=m	PREP(765)	_
768	delim	 	BLANK	BLANK	_	_	_	_
769	forme	es	V	être	V	n=s|t=P|p=2	MOD(739)	P
770	delim	 	BLANK	BLANK	_	_	_	_
771	forme	quantités	NC	quantité	NC	n=p|g=f	OBJ(769)	_
772	delim	 	BLANK	BLANK	_	_	_	_
773	delim	.	PONCT	.	_	_	_	_
774	delim	 	BLANK	BLANK	_	_	_	_
775	delim	§	DELIM	§	_	_	_	_
776	delim	 	BLANK	BLANK	_	_	_	_
777	forme	Si	CS	si	CS	_	MOD(791)	P
778	delim	 	BLANK	BLANK	_	_	_	_
779	forme	vous	CLS	vous	CLS	n=p|p=2	SUJ(781)	_
780	delim	 	BLANK	BLANK	_	_	_	_
781	forme	faites	VPP	faire	VPP	n=p|g=f|t=K	SUB(777)	_
782	delim	 	BLANK	BLANK	_	_	_	_
783	forme	un	DET	un	DET	n=s|g=m	SUJ(791)	_
784	delim	 	BLANK	BLANK	_	_	_	_
785	forme	faux	ADJ	faux	ADJ	g=m	MOD(791)	_
786	delim	 	BLANK	BLANK	_	_	_	_
787	forme	pas	ADV	pas	ADV	_	MOD(791)	_
788	delim	 	BLANK	BLANK	_	_	_	_
789	forme	ce	CLS	ce	CLS	_	SUJ(791)	_
790	delim	 	BLANK	BLANK	_	_	_	_
791	forme	sera	V	être	V	n=s|t=F|p=3	ROOT	_
792	delim	 	BLANK	BLANK	_	_	_	_
793	forme	la	DET	la	DET	n=s|g=f	DET(795)	_
794	delim	 	BLANK	BLANK	_	_	_	_
795	forme	crise	NC	crise	NC	n=s|g=f	OBJ(791)	_
796	delim	 	BLANK	BLANK	_	_	_	_
797	delim	:	PONCT	:	_	_	_	_
798	delim	 	BLANK	BLANK	_	_	_	_
799	forme	Il	CLS	il	CLS	n=s|g=m|p=3	SUJ(801)	P
800	delim	 	BLANK	BLANK	_	_	_	_
801	forme	faudra	V	falloir	V	n=s|t=F|p=3	MOD(791)	_
802	delim	 	BLANK	BLANK	_	_	_	_
803	forme	faire	VINF	faire	VINF	t=W	OBJ(801)	_
804	delim	 	BLANK	BLANK	_	_	_	_
805	forme	preuve	NC	preuve	NC	n=s|g=f	OBJ(803)	_
806	delim	 	BLANK	BLANK	_	_	_	_
807	forme	de	P	de	P	_	MOD(803)	_
808	delim	 	BLANK	BLANK	_	_	_	_
809	forme	rigueur	NC	rigueur	NC	n=s|g=f	PREP(807)	_
810	delim	 	BLANK	BLANK	_	_	_	_
811	forme	pour	P	pour	P	_	MOD(803)	_
812	delim	 	BLANK	BLANK	_	_	_	_
813	forme	remonter	VINF	remonter	VINF	t=W	PREP(811)	_
814	delim	 	BLANK	BLANK	_	_	_	_
815	forme	l'	DET	le	DET	n=s	DET(817)	_
816	delim	 	BLANK	BLANK	_	_	_	_
817	forme	échelle	NC	échelle	NC	n=s|g=f	OBJ(813)	_
818	delim	 	BLANK	BLANK	_	_	_	_
819	forme	de	P	de	P	_	DEP(817)	_
820	delim	 	BLANK	BLANK	_	_	_	_
821	forme	notation	NC	notation	NC	n=s|g=f	PREP(819)	_
822	delim	 	BLANK	BLANK	_	_	_	_
823	forme	du	P+D	de	P+D	n=s|g=m	MOD(813)	_
824	delim	 	BLANK	BLANK	_	_	_	_
825	forme	guide	NC	guide	NC	n=s	PREP(823)	_
826	delim	 	BLANK	BLANK	_	_	_	_
827	forme	Michelin	NPP	_	NPP	_	MOD(825)	_
828	delim	 	BLANK	BLANK	_	_	_	_
829	delim	.	PONCT	.	_	_	_	_
830	delim	 	BLANK	BLANK	_	_	_	_
831	delim	§	DELIM	§	_	_	_	_
832	delim	 	BLANK	BLANK	_	_	_	_
833	forme	Je	CLS	je	CLS	n=s|p=1	SUJ(835)	P
834	delim	 	BLANK	BLANK	_	_	_	_
835	forme	mesure	V	mesurer	V	n=s|t=P,S|p=1,3	ROOT	_
836	delim	 	BLANK	BLANK	_	_	_	_
837	forme	le	DET	le	DET	n=s|g=m	DET(839)	_
838	delim	 	BLANK	BLANK	_	_	_	_
839	forme	poids	NC	poids	NC	g=m	OBJ(835)	_
840	delim	 	BLANK	BLANK	_	_	_	_
841	forme	de	P	de	P	_	MOD(835)	_
842	delim	 	BLANK	BLANK	_	_	_	_
843	forme	ce	PRO	ce	PRO	n=s	PREP(841)	_
844	delim	 	BLANK	BLANK	_	_	_	_
845	forme	qu'	PROREL	que	PROREL	_	OBJ(851)	_
846	delim	 	BLANK	BLANK	_	_	_	_
847	forme	il	CLS	il	CLS	n=s|g=m|p=3	SUJ(851)	_
848	delim	 	BLANK	BLANK	_	_	_	_
849	forme	nous	CLO	nous	CLO	n=p|p=1	A_OBJ(851)	_
850	delim	 	BLANK	BLANK	_	_	_	_
851	forme	faut	V	falloir	V	n=s|t=P|p=3	MOD(835)	_
852	delim	 	BLANK	BLANK	_	_	_	_
853	delim	:	PONCT	:	_	_	_	_
854	delim	 	BLANK	BLANK	_	_	_	_
855	forme	poudres	NC	poudre	NC	n=p|g=f	OBJ(851)	P
856	delim	 	BLANK	BLANK	_	_	_	_
857	forme	d'	P	de	P	_	MOD(851)	_
858	delim	 	BLANK	BLANK	_	_	_	_
859	forme	amandes	NC	amande	NC	n=p|g=f	PREP(857)	_
860	delim	 	BLANK	BLANK	_	_	_	_
861	delim	,	PONCT	,	_	_	_	_
862	delim	 	BLANK	BLANK	_	_	_	_
863	forme	farine	NC	farine	NC	n=s|g=f	MOD(851)	_
864	delim	 	BLANK	BLANK	_	_	_	_
865	forme	fluide	ADJ	fluide	ADJ	n=s	MOD(863)	_
866	delim	 	BLANK	BLANK	_	_	_	_
867	forme	,	PONCT	,	_	_	_	P
868	delim	 	BLANK	BLANK	_	_	_	_
869	forme	sucre	NC	sucre	NC	n=s|g=m	MOD(863)	_
870	delim	 	BLANK	BLANK	_	_	_	_
871	delim	,	PONCT	,	_	_	_	_
872	delim	 	BLANK	BLANK	_	_	_	_
873	forme	beurre	NC	beurre	NC	n=s|g=m	MOD(863)	_
874	delim	 	BLANK	BLANK	_	_	_	_
875	delim	,	PONCT	,	_	_	_	_
876	delim	 	BLANK	BLANK	_	_	_	_
877	forme	blanc	ADJ	blanc	ADJ	n=s|g=m	MOD(873)	_
878	delim	 	BLANK	BLANK	_	_	_	_
879	forme	d'	P	de	P	_	DEP(873)	_
880	delim	 	BLANK	BLANK	_	_	_	_
881	forme	oeufs	NC	oeuf	NC	n=p|g=m	PREP(879)	_
882	delim	 	BLANK	BLANK	_	_	_	_
883	delim	,	PONCT	,	_	_	_	_
884	delim	 	BLANK	BLANK	_	_	_	_
885	forme	cuillère	NC	cuillère	NC	n=s|g=f	MOD(863)	_
886	delim	 	BLANK	BLANK	_	_	_	_
887	forme	à	P	à	P	_	DEP(885)	_
888	delim	 	BLANK	BLANK	_	_	_	_
889	forme	café	NC	café	NC	n=s|g=m	PREP(887)	_
890	delim	 	BLANK	BLANK	_	_	_	_
891	forme	d'	P	de	P	_	DEP(885)	_
892	delim	 	BLANK	BLANK	_	_	_	_
893	forme	extrait	NC	extrait	NC	n=s|g=m	PREP(891)	_
894	delim	 	BLANK	BLANK	_	_	_	_
895	forme	de	P	de	P	_	DEP(885)	_
896	delim	 	BLANK	BLANK	_	_	_	_
897	forme	vanille	NC	vanille	NC	n=s|g=f	PREP(895)	_
898	delim	 	BLANK	BLANK	_	_	_	_
899	delim	,	PONCT	,	_	_	_	_
900	delim	 	BLANK	BLANK	_	_	_	_
901	forme	petite	ADJ	petit	ADJ	n=s|g=f	MOD(863)	_
902	delim	 	BLANK	BLANK	_	_	_	_
903	forme	pincée	NC	pincée	NC	n=s|g=f	MOD(863)	_
904	delim	 	BLANK	BLANK	_	_	_	_
905	forme	de	P	de	P	_	DEP(903)	_
906	delim	 	BLANK	BLANK	_	_	_	_
907	forme	sel	NC	sel	NC	n=s|g=m	PREP(905)	_
908	delim	 	BLANK	BLANK	_	_	_	_
909	delim	.	PONCT	.	_	_	_	_
910	delim	 	BLANK	BLANK	_	_	_	_
911	delim	§	DELIM	§	_	_	_	_
912	delim	 	BLANK	BLANK	_	_	_	_
913	forme	Aucun	PRO	aucun	PRO	n=s|g=m	ROOT	P
914	delim	 	BLANK	BLANK	_	_	_	_
915	forme	de	P	de	P	_	DEP(913)	_
916	delim	 	BLANK	BLANK	_	_	_	_
917	forme	ces	DET	ces	DET	n=p	DET(919)	_
918	delim	 	BLANK	BLANK	_	_	_	_
919	forme	aliments	NC	aliment	NC	n=p|g=m	PREP(915)	_
920	delim	 	BLANK	BLANK	_	_	_	_
921	forme	ne	ADV	ne	ADV	_	MOD(913)	_
922	delim	 	BLANK	BLANK	_	_	_	_
923	forme	sera	V	être	V	n=s|t=F|p=3	_()	_
924	delim	 	BLANK	BLANK	_	_	_	_
925	forme	amener	VINF	amener	VINF	t=W	OBJ(923)	_
926	delim	 	BLANK	BLANK	_	_	_	_
927	forme	à	P	à	P	_	MOD(925)	_
928	delim	 	BLANK	BLANK	_	_	_	_
929	forme	chaumer	VINF	chaumer	VINF	t=W	PREP(927)	_
930	delim	 	BLANK	BLANK	_	_	_	_
931	forme	er	ADV	_	ADV	_	MOD(933)	P
932	delim	 	BLANK	BLANK	_	_	_	_
933	forme	s	ADV	_	ADV	_	MOD(929)	P
934	delim	 	BLANK	BLANK	_	_	_	_
935	forme	ômer	NPP	_	NPP	_	OBJ(929)	P
936	delim	 	BLANK	BLANK	_	_	_	_
937	forme	a	V	avoir	V	n=s|t=P|p=3	_()	P
938	delim	 	BLANK	BLANK	_	_	_	_
939	forme	eront	NPP	_	NPP	_	SUJ(959)	P
940	delim	 	BLANK	BLANK	_	_	_	_
941	forme	r	ADJ	_	ADJ	_	MOD(939)	P
942	delim	 	BLANK	BLANK	_	_	_	_
943	forme	ra	NC	ra	NC	g=m	MOD(939)	P
944	delim	 	BLANK	BLANK	_	_	_	_
945	forme	:	PONCT	:	_	_	_	P
946	delim	 	BLANK	BLANK	_	_	_	_
947	forme	la	DET	la	DET	n=s|g=f	DET(949)	P
948	delim	 	BLANK	BLANK	_	_	_	_
949	forme	productivité	NC	productivité	NC	n=s|g=f	MOD(939)	_
950	delim	 	BLANK	BLANK	_	_	_	_
951	forme	de	P	de	P	_	DEP(949)	P
952	delim	 	BLANK	BLANK	_	_	_	_
953	forme	notre	DET	notre	DET	n=s|p=1|poss=p	DET(955)	_
954	delim	 	BLANK	BLANK	_	_	_	_
955	forme	plongeur	NC	plongeur	NC	n=s|g=m	PREP(951)	_
956	delim	 	BLANK	BLANK	_	_	_	_
957	forme	nous	CLO	nous	CLO	n=p|p=1	OBJ(959)	_
958	delim	 	BLANK	BLANK	_	_	_	_
959	forme	permettra	V	permettre	V	n=s|t=F|p=3	MOD(937)	_
960	delim	 	BLANK	BLANK	_	_	_	_
961	forme	d'	P	de	P	_	OBJ(959)	_
962	delim	 	BLANK	BLANK	_	_	_	_
963	forme	avoir	VINF	avoir	VINF	t=W	PREP(961)	_
964	delim	 	BLANK	BLANK	_	_	_	_
965	forme	des	DET	des	DET	n=p	DET(967)	_
966	delim	 	BLANK	BLANK	_	_	_	_
967	forme	ustensiles	NC	ustensile	NC	n=p|g=m	OBJ(963)	_
968	delim	 	BLANK	BLANK	_	_	_	_
969	forme	de	P	de	P	_	MOD(959)	_
970	delim	 	BLANK	BLANK	_	_	_	_
971	forme	qualités	NC	qualité	NC	n=p|g=f	PREP(969)	_
972	delim	 	BLANK	BLANK	_	_	_	_
973	delim	,	PONCT	,	_	_	_	_
974	delim	 	BLANK	BLANK	_	_	_	_
975	forme	l'	DET	le	DET	n=s	DET(977)	P
976	delim	 	BLANK	BLANK	_	_	_	_
977	forme	excellence	NC	excellence	NC	n=s|g=f	MOD(959)	_
978	delim	 	BLANK	BLANK	_	_	_	_
979	forme	de	P	de	P	_	DEP(977)	_
980	delim	 	BLANK	BLANK	_	_	_	_
981	forme	nos	DET	nos	DET	n=p|p=1|poss=p	DET(983)	P
982	delim	 	BLANK	BLANK	_	_	_	_
983	forme	commis	NC	commis	NC	g=m	PREP(979)	_
984	delim	 	BLANK	BLANK	_	_	_	_
985	forme	préparateur	NC	préparateur	NC	n=s|g=m	MOD(977)	P
986	delim	 	BLANK	BLANK	_	_	_	_
987	forme	commis	VPP	commettre	VPP	g=m|t=K	MOD(977)	P
988	delim	 	BLANK	BLANK	_	_	_	_
989	forme	second	ADJ	second	ADJ	n=s|g=m	MOD(991)	_
990	delim	 	BLANK	BLANK	_	_	_	_
991	forme	chefs	NC	chef	NC	n=p	MOD(987)	_
992	delim	 	BLANK	BLANK	_	_	_	_
993	forme	.	PONCT	.	_	_	_	P
994	delim	 	BLANK	BLANK	_	_	_	_
995	delim	§	DELIM	§	_	_	_	_
996	delim	 	BLANK	BLANK	_	_	_	_
997	forme	Sans	P	sans	P	_	MOD(1019)	P
998	delim	 	BLANK	BLANK	_	_	_	_
999	forme	mettre	VINF	mettre	VINF	t=W	PREP(997)	_
1000	delim	 	BLANK	BLANK	_	_	_	_
1001	forme	le	DET	le	DET	n=s|g=m	DET(1003)	_
1002	delim	 	BLANK	BLANK	_	_	_	_
1003	forme	feu	NC	feu	NC	n=s|g=m	OBJ(999)	_
1004	delim	 	BLANK	BLANK	_	_	_	_
1005	forme	à	P	à	P	_	MOD(999)	_
